NumTree,QuestionId,Number_bridges_Of_Question_i,Gender,Age,Number_of_bridges,Delta_Learning_Minutes,depth,Accuracy,correct_model
3,10,3,Male,35,26,1,4,89,1
3,11,3,Male,35,26,1,4,89,1
3,12,3,Male,35,26,1,4,89,1
3,1,3,Male,41,26,0.5,4,89,0
3,2,3,Male,41,26,0.5,4,89,1
3,3,4,Male,41,26,0.5,4,89,1
3,4,4,Male,41,26,0.5,4,89,1
3,5,4,Male,41,26,0.5,4,89,0
3,6,2,Male,41,26,0.5,4,89,1
3,7,3,Male,41,26,0.5,4,89,1
3,8,4,Male,41,26,0.5,4,89,1
3,9,3,Male,41,26,0.5,4,89,0
3,10,3,Male,41,26,0.5,4,89,1
3,11,3,Male,41,26,0.5,4,89,0
3,12,3,Male,41,26,0.5,4,89,1
3,1,3,Male,36,26,1.483333333,4,89,0
3,2,3,Male,36,26,1.483333333,4,89,0
3,3,4,Male,36,26,1.483333333,4,89,0
3,4,4,Male,36,26,1.483333333,4,89,0
3,5,4,Male,36,26,1.483333333,4,89,1
3,6,2,Male,36,26,1.483333333,4,89,0
3,7,3,Male,36,26,1.483333333,4,89,0
3,8,4,Male,36,26,1.483333333,4,89,0
3,9,3,Male,36,26,1.483333333,4,89,0
3,10,3,Male,36,26,1.483333333,4,89,1
3,11,3,Male,36,26,1.483333333,4,89,0
3,12,3,Male,36,26,1.483333333,4,89,1
3,1,3,Female,26,26,2.616666667,4,89,0
3,2,3,Female,26,26,2.616666667,4,89,1
3,3,4,Female,26,26,2.616666667,4,89,0
3,4,4,Female,26,26,2.616666667,4,89,1
3,5,4,Female,26,26,2.616666667,4,89,1
3,6,2,Female,26,26,2.616666667,4,89,1
3,7,3,Female,26,26,2.616666667,4,89,1
3,8,4,Female,26,26,2.616666667,4,89,1
3,9,3,Female,26,26,2.616666667,4,89,1
3,10,3,Female,26,26,2.616666667,4,89,1
3,11,3,Female,26,26,2.616666667,4,89,1
3,12,3,Female,26,26,2.616666667,4,89,1
3,1,3,Female,54,26,6.2,4,89,0
3,2,3,Female,54,26,6.2,4,89,1
3,3,4,Female,54,26,6.2,4,89,0
3,4,4,Female,54,26,6.2,4,89,1
3,5,4,Female,54,26,6.2,4,89,0
3,6,2,Female,54,26,6.2,4,89,0
3,7,3,Female,54,26,6.2,4,89,1
3,8,4,Female,54,26,6.2,4,89,0
3,9,3,Female,54,26,6.2,4,89,1
3,10,3,Female,54,26,6.2,4,89,0
3,11,3,Female,54,26,6.2,4,89,1
3,12,3,Female,54,26,6.2,4,89,1
3,1,3,Female,32,26,0.8,4,89,0
3,2,3,Female,32,26,0.8,4,89,1
3,3,4,Female,32,26,0.8,4,89,0
3,4,4,Female,32,26,0.8,4,89,0
3,5,4,Female,32,26,0.8,4,89,1
3,6,2,Female,32,26,0.8,4,89,1
3,7,3,Female,32,26,0.8,4,89,0
3,8,4,Female,32,26,0.8,4,89,0
3,9,3,Female,32,26,0.8,4,89,0
3,10,3,Female,32,26,0.8,4,89,1
3,11,3,Female,32,26,0.8,4,89,0
3,12,3,Female,32,26,0.8,4,89,1
3,1,3,Male,37,26,3.016666667,4,89,1
3,2,3,Male,37,26,3.016666667,4,89,1
3,3,4,Male,37,26,3.016666667,4,89,1
3,4,4,Male,37,26,3.016666667,4,89,1
3,5,4,Male,37,26,3.016666667,4,89,1
3,6,2,Male,37,26,3.016666667,4,89,1
3,7,3,Male,37,26,3.016666667,4,89,1
3,8,4,Male,37,26,3.016666667,4,89,1
3,9,3,Male,37,26,3.016666667,4,89,1
3,10,3,Male,37,26,3.016666667,4,89,0
3,11,3,Male,37,26,3.016666667,4,89,1
3,12,3,Male,37,26,3.016666667,4,89,1
3,1,3,Male,29,26,0.766666667,4,89,0
3,2,3,Male,29,26,0.766666667,4,89,0
3,3,4,Male,29,26,0.766666667,4,89,1
3,4,4,Male,29,26,0.766666667,4,89,0
3,5,4,Male,29,26,0.766666667,4,89,1
3,6,2,Male,29,26,0.766666667,4,89,0
3,7,3,Male,29,26,0.766666667,4,89,1
3,8,4,Male,29,26,0.766666667,4,89,0
3,9,3,Male,29,26,0.766666667,4,89,1
3,10,3,Male,29,26,0.766666667,4,89,1
3,11,3,Male,29,26,0.766666667,4,89,0
3,12,3,Male,29,26,0.766666667,4,89,1
1,1,1,Female,35,2,1.15,1,60,1
1,2,1,Female,35,2,1.15,1,60,1
1,3,1,Female,35,2,1.15,1,60,1
1,4,1,Female,35,2,1.15,1,60,1
1,5,1,Female,35,2,1.15,1,60,1
1,6,1,Female,35,2,1.15,1,60,1
1,7,1,Female,35,2,1.15,1,60,1
1,8,1,Female,35,2,1.15,1,60,1
1,9,1,Female,35,2,1.15,1,60,1
1,10,1,Female,35,2,1.15,1,60,1
1,11,1,Female,35,2,1.15,1,60,1
1,12,1,Female,35,2,1.15,1,60,1
1,1,1,Female,48,2,0.766666667,1,60,0
1,2,1,Female,48,2,0.766666667,1,60,1
1,3,1,Female,48,2,0.766666667,1,60,1
1,4,1,Female,48,2,0.766666667,1,60,1
1,5,1,Female,48,2,0.766666667,1,60,0
1,6,1,Female,48,2,0.766666667,1,60,1
1,7,1,Female,48,2,0.766666667,1,60,0
1,8,1,Female,48,2,0.766666667,1,60,1
1,9,1,Female,48,2,0.766666667,1,60,1
1,10,1,Female,48,2,0.766666667,1,60,1
1,11,1,Female,48,2,0.766666667,1,60,1
1,12,1,Female,48,2,0.766666667,1,60,1
1,1,1,Male,55,2,0.616666667,1,60,1
1,2,1,Male,55,2,0.616666667,1,60,0
1,3,1,Male,55,2,0.616666667,1,60,0
1,4,1,Male,55,2,0.616666667,1,60,1
1,5,1,Male,55,2,0.616666667,1,60,1
1,6,1,Male,55,2,0.616666667,1,60,1
1,7,1,Male,55,2,0.616666667,1,60,1
1,8,1,Male,55,2,0.616666667,1,60,1
1,9,1,Male,55,2,0.616666667,1,60,1
1,10,1,Male,55,2,0.616666667,1,60,1
1,11,1,Male,55,2,0.616666667,1,60,0
1,12,1,Male,55,2,0.616666667,1,60,1
1,1,1,Female,56,2,0.616666667,1,60,0
1,2,1,Female,56,2,0.616666667,1,60,0
1,3,1,Female,56,2,0.616666667,1,60,1
1,4,1,Female,56,2,0.616666667,1,60,1
1,5,1,Female,56,2,0.616666667,1,60,1
1,6,1,Female,56,2,0.616666667,1,60,1
1,7,1,Female,56,2,0.616666667,1,60,1
1,8,1,Female,56,2,0.616666667,1,60,1
1,9,1,Female,56,2,0.616666667,1,60,1
1,10,1,Female,56,2,0.616666667,1,60,1
1,11,1,Female,56,2,0.616666667,1,60,1
1,12,1,Female,56,2,0.616666667,1,60,1
1,1,1,Female,47,2,2.15,1,60,1
1,2,1,Female,47,2,2.15,1,60,1
1,3,1,Female,47,2,2.15,1,60,1
1,4,1,Female,47,2,2.15,1,60,1
1,5,1,Female,47,2,2.15,1,60,1
1,6,1,Female,47,2,2.15,1,60,1
1,7,1,Female,47,2,2.15,1,60,1
1,8,1,Female,47,2,2.15,1,60,1
1,9,1,Female,47,2,2.15,1,60,1
1,10,1,Female,47,2,2.15,1,60,1
1,11,1,Female,47,2,2.15,1,60,1
1,12,1,Female,47,2,2.15,1,60,1
1,1,1,Female,42,2,2.133333333,1,60,1
1,2,1,Female,42,2,2.133333333,1,60,1
1,3,1,Female,42,2,2.133333333,1,60,1
1,4,1,Female,42,2,2.133333333,1,60,1
1,5,1,Female,42,2,2.133333333,1,60,1
1,6,1,Female,42,2,2.133333333,1,60,1
1,7,1,Female,42,2,2.133333333,1,60,1
1,8,1,Female,42,2,2.133333333,1,60,1
1,9,1,Female,42,2,2.133333333,1,60,1
1,10,1,Female,42,2,2.133333333,1,60,1
1,11,1,Female,42,2,2.133333333,1,60,1
1,12,1,Female,42,2,2.133333333,1,60,1
1,1,1,Female,48,2,0.45,1,60,1
1,2,1,Female,48,2,0.45,1,60,0
1,3,1,Female,48,2,0.45,1,60,1
1,4,1,Female,48,2,0.45,1,60,1
1,5,1,Female,48,2,0.45,1,60,1
1,6,1,Female,48,2,0.45,1,60,1
1,7,1,Female,48,2,0.45,1,60,0
1,8,1,Female,48,2,0.45,1,60,1
1,9,1,Female,48,2,0.45,1,60,1
1,10,1,Female,48,2,0.45,1,60,1
1,11,1,Female,48,2,0.45,1,60,1
1,12,1,Female,48,2,0.45,1,60,1
1,1,1,Female,38,2,0.416666667,1,60,1
1,2,1,Female,38,2,0.416666667,1,60,1
1,3,1,Female,38,2,0.416666667,1,60,1
1,4,1,Female,38,2,0.416666667,1,60,1
1,5,1,Female,38,2,0.416666667,1,60,1
1,6,1,Female,38,2,0.416666667,1,60,1
1,7,1,Female,38,2,0.416666667,1,60,1
1,8,1,Female,38,2,0.416666667,1,60,1
1,9,1,Female,38,2,0.416666667,1,60,1
1,10,1,Female,38,2,0.416666667,1,60,1
1,11,1,Female,38,2,0.416666667,1,60,1
1,12,1,Female,38,2,0.416666667,1,60,1
1,1,1,Male,40,2,0.933333333,1,60,1
1,2,1,Male,40,2,0.933333333,1,60,1
1,3,1,Male,40,2,0.933333333,1,60,1
1,4,1,Male,40,2,0.933333333,1,60,1
1,5,1,Male,40,2,0.933333333,1,60,1
1,6,1,Male,40,2,0.933333333,1,60,1
1,7,1,Male,40,2,0.933333333,1,60,1
1,8,1,Male,40,2,0.933333333,1,60,1
1,9,1,Male,40,2,0.933333333,1,60,1
1,10,1,Male,40,2,0.933333333,1,60,1
1,11,1,Male,40,2,0.933333333,1,60,1
1,12,1,Male,40,2,0.933333333,1,60,1
1,1,1,Female,24,2,0.533333333,1,60,1
1,2,1,Female,24,2,0.533333333,1,60,0
1,3,1,Female,24,2,0.533333333,1,60,0
1,4,1,Female,24,2,0.533333333,1,60,1
1,5,1,Female,24,2,0.533333333,1,60,1
1,6,1,Female,24,2,0.533333333,1,60,0
1,7,1,Female,24,2,0.533333333,1,60,1
1,8,1,Female,24,2,0.533333333,1,60,0
1,9,1,Female,24,2,0.533333333,1,60,0
1,10,1,Female,24,2,0.533333333,1,60,1
1,11,1,Female,24,2,0.533333333,1,60,1
1,12,1,Female,24,2,0.533333333,1,60,1
1,1,1,Male,25,2,0.716666667,1,60,1
1,2,1,Male,25,2,0.716666667,1,60,0
1,3,1,Male,25,2,0.716666667,1,60,0
1,4,1,Male,25,2,0.716666667,1,60,0
1,5,1,Male,25,2,0.716666667,1,60,1
1,6,1,Male,25,2,0.716666667,1,60,1
1,7,1,Male,25,2,0.716666667,1,60,1
1,8,1,Male,25,2,0.716666667,1,60,1
1,9,1,Male,25,2,0.716666667,1,60,1
1,10,1,Male,25,2,0.716666667,1,60,1
1,11,1,Male,25,2,0.716666667,1,60,0
1,12,1,Male,25,2,0.716666667,1,60,0
1,1,1,Female,42,2,0.966666667,1,60,1
1,2,1,Female,42,2,0.966666667,1,60,1
1,3,1,Female,42,2,0.966666667,1,60,1
1,4,1,Female,42,2,0.966666667,1,60,1
1,5,1,Female,42,2,0.966666667,1,60,1
1,6,1,Female,42,2,0.966666667,1,60,1
1,7,1,Female,42,2,0.966666667,1,60,1
1,8,1,Female,42,2,0.966666667,1,60,1
1,9,1,Female,42,2,0.966666667,1,60,1
1,10,1,Female,42,2,0.966666667,1,60,1
1,11,1,Female,42,2,0.966666667,1,60,1
1,12,1,Female,42,2,0.966666667,1,60,1
1,1,1,Female,57,2,1.783333333,1,60,1
1,2,1,Female,57,2,1.783333333,1,60,1
1,3,1,Female,57,2,1.783333333,1,60,1
1,4,1,Female,57,2,1.783333333,1,60,1
1,5,1,Female,57,2,1.783333333,1,60,1
1,6,1,Female,57,2,1.783333333,1,60,1
1,7,1,Female,57,2,1.783333333,1,60,1
1,8,1,Female,57,2,1.783333333,1,60,1
1,9,1,Female,57,2,1.783333333,1,60,1
1,10,1,Female,57,2,1.783333333,1,60,1
1,11,1,Female,57,2,1.783333333,1,60,1
1,12,1,Female,57,2,1.783333333,1,60,1
1,1,1,Female,40,2,0.683333333,1,60,1
1,2,1,Female,40,2,0.683333333,1,60,1
1,3,1,Female,40,2,0.683333333,1,60,1
1,4,1,Female,40,2,0.683333333,1,60,1
1,5,1,Female,40,2,0.683333333,1,60,1
1,6,1,Female,40,2,0.683333333,1,60,1
1,7,1,Female,40,2,0.683333333,1,60,1
1,8,1,Female,40,2,0.683333333,1,60,1
1,9,1,Female,40,2,0.683333333,1,60,1
1,10,1,Female,40,2,0.683333333,1,60,1
1,11,1,Female,40,2,0.683333333,1,60,1
1,12,1,Female,40,2,0.683333333,1,60,1
1,1,1,Male,44,2,2.05,1,60,1
1,2,1,Male,44,2,2.05,1,60,1
1,3,1,Male,44,2,2.05,1,60,1
1,4,1,Male,44,2,2.05,1,60,1
1,5,1,Male,44,2,2.05,1,60,1
1,6,1,Male,44,2,2.05,1,60,1
1,7,1,Male,44,2,2.05,1,60,1
1,8,1,Male,44,2,2.05,1,60,1
1,9,1,Male,44,2,2.05,1,60,1
1,10,1,Male,44,2,2.05,1,60,1
1,11,1,Male,44,2,2.05,1,60,1
1,12,1,Male,44,2,2.05,1,60,1
1,1,1,Male,25,2,0.566666667,1,60,1
1,2,1,Male,25,2,0.566666667,1,60,0
1,3,1,Male,25,2,0.566666667,1,60,1
1,4,1,Male,25,2,0.566666667,1,60,1
1,5,1,Male,25,2,0.566666667,1,60,1
1,6,1,Male,25,2,0.566666667,1,60,1
1,7,1,Male,25,2,0.566666667,1,60,1
1,8,1,Male,25,2,0.566666667,1,60,0
1,9,1,Male,25,2,0.566666667,1,60,0
1,10,1,Male,25,2,0.566666667,1,60,0
1,11,1,Male,25,2,0.566666667,1,60,0
1,12,1,Male,25,2,0.566666667,1,60,1
1,1,1,Female,56,2,2.116666667,1,60,1
1,2,1,Female,56,2,2.116666667,1,60,1
1,3,1,Female,56,2,2.116666667,1,60,1
1,4,1,Female,56,2,2.116666667,1,60,1
1,5,1,Female,56,2,2.116666667,1,60,1
1,6,1,Female,56,2,2.116666667,1,60,1
1,7,1,Female,56,2,2.116666667,1,60,1
1,8,1,Female,56,2,2.116666667,1,60,1
1,9,1,Female,56,2,2.116666667,1,60,1
1,10,1,Female,56,2,2.116666667,1,60,1
1,11,1,Female,56,2,2.116666667,1,60,1
1,12,1,Female,56,2,2.116666667,1,60,1
1,1,1,Female,,2,1.433333333,1,60,1
1,2,1,Female,,2,1.433333333,1,60,1
1,3,1,Female,,2,1.433333333,1,60,1
1,4,1,Female,,2,1.433333333,1,60,1
1,5,1,Female,,2,1.433333333,1,60,1
1,6,1,Female,,2,1.433333333,1,60,1
1,7,1,Female,,2,1.433333333,1,60,1
1,8,1,Female,,2,1.433333333,1,60,1
1,9,1,Female,,2,1.433333333,1,60,1
1,10,1,Female,,2,1.433333333,1,60,1
1,11,1,Female,,2,1.433333333,1,60,1
1,12,1,Female,,2,1.433333333,1,60,1
1,1,1,Female,24,2,1.016666667,1,60,1
1,2,1,Female,24,2,1.016666667,1,60,1
1,3,1,Female,24,2,1.016666667,1,60,0
1,4,1,Female,24,2,1.016666667,1,60,0
1,5,1,Female,24,2,1.016666667,1,60,1
1,6,1,Female,24,2,1.016666667,1,60,1
1,7,1,Female,24,2,1.016666667,1,60,0
1,8,1,Female,24,2,1.016666667,1,60,1
1,9,1,Female,24,2,1.016666667,1,60,0
1,10,1,Female,24,2,1.016666667,1,60,0
1,11,1,Female,24,2,1.016666667,1,60,0
1,12,1,Female,24,2,1.016666667,1,60,0
3,1,3,Male,49,26,1.416666667,4,89,0
3,2,3,Male,49,26,1.416666667,4,89,1
3,3,4,Male,49,26,1.416666667,4,89,0
3,4,4,Male,49,26,1.416666667,4,89,1
3,5,4,Male,49,26,1.416666667,4,89,1
3,6,2,Male,49,26,1.416666667,4,89,0
3,7,3,Male,49,26,1.416666667,4,89,1
3,8,4,Male,49,26,1.416666667,4,89,0
3,9,3,Male,49,26,1.416666667,4,89,1
3,10,3,Male,49,26,1.416666667,4,89,1
3,11,3,Male,49,26,1.416666667,4,89,1
3,12,3,Male,49,26,1.416666667,4,89,1
3,1,3,Male,47,26,2.35,4,89,0
3,2,3,Male,47,26,2.35,4,89,1
3,3,4,Male,47,26,2.35,4,89,0
3,4,4,Male,47,26,2.35,4,89,1
3,5,4,Male,47,26,2.35,4,89,0
3,6,2,Male,47,26,2.35,4,89,1
3,7,3,Male,47,26,2.35,4,89,1
3,8,4,Male,47,26,2.35,4,89,1
3,9,3,Male,47,26,2.35,4,89,0
3,10,3,Male,47,26,2.35,4,89,1
3,11,3,Male,47,26,2.35,4,89,1
3,12,3,Male,47,26,2.35,4,89,1
3,1,3,Male,41,26,2.95,4,89,0
3,2,3,Male,41,26,2.95,4,89,0
3,3,4,Male,41,26,2.95,4,89,0
3,4,4,Male,41,26,2.95,4,89,1
3,5,4,Male,41,26,2.95,4,89,1
3,6,2,Male,41,26,2.95,4,89,1
3,7,3,Male,41,26,2.95,4,89,1
3,8,4,Male,41,26,2.95,4,89,0
3,9,3,Male,41,26,2.95,4,89,1
3,10,3,Male,41,26,2.95,4,89,1
3,11,3,Male,41,26,2.95,4,89,0
3,12,3,Male,41,26,2.95,4,89,1
3,1,3,Male,59,26,0.5,4,89,0
3,2,3,Male,59,26,0.5,4,89,0
3,3,4,Male,59,26,0.5,4,89,0
3,4,4,Male,59,26,0.5,4,89,0
3,5,4,Male,59,26,0.5,4,89,1
3,6,2,Male,59,26,0.5,4,89,1
3,7,3,Male,59,26,0.5,4,89,0
3,8,4,Male,59,26,0.5,4,89,1
3,9,3,Male,59,26,0.5,4,89,1
3,10,3,Male,59,26,0.5,4,89,1
3,11,3,Male,59,26,0.5,4,89,0
3,12,3,Male,59,26,0.5,4,89,0
3,1,3,Female,50,26,1.566666667,4,89,0
3,2,3,Female,50,26,1.566666667,4,89,0
3,3,4,Female,50,26,1.566666667,4,89,0
3,4,4,Female,50,26,1.566666667,4,89,0
3,5,4,Female,50,26,1.566666667,4,89,1
3,6,2,Female,50,26,1.566666667,4,89,1
3,7,3,Female,50,26,1.566666667,4,89,1
3,8,4,Female,50,26,1.566666667,4,89,0
3,9,3,Female,50,26,1.566666667,4,89,0
3,10,3,Female,50,26,1.566666667,4,89,1
3,11,3,Female,50,26,1.566666667,4,89,1
3,12,3,Female,50,26,1.566666667,4,89,1
3,1,3,Male,52,26,1.15,4,89,0
3,2,3,Male,52,26,1.15,4,89,1
3,3,4,Male,52,26,1.15,4,89,1
3,4,4,Male,52,26,1.15,4,89,0
3,5,4,Male,52,26,1.15,4,89,0
3,6,2,Male,52,26,1.15,4,89,0
3,7,3,Male,52,26,1.15,4,89,1
3,8,4,Male,52,26,1.15,4,89,1
3,9,3,Male,52,26,1.15,4,89,1
3,10,3,Male,52,26,1.15,4,89,1
3,11,3,Male,52,26,1.15,4,89,0
3,12,3,Male,52,26,1.15,4,89,1
3,1,3,Male,24,26,0.433333333,4,89,0
3,2,3,Male,24,26,0.433333333,4,89,1
3,3,4,Male,24,26,0.433333333,4,89,0
3,4,4,Male,24,26,0.433333333,4,89,1
3,5,4,Male,24,26,0.433333333,4,89,1
3,6,2,Male,24,26,0.433333333,4,89,0
3,7,3,Male,24,26,0.433333333,4,89,1
3,8,4,Male,24,26,0.433333333,4,89,0
3,9,3,Male,24,26,0.433333333,4,89,1
3,10,3,Male,24,26,0.433333333,4,89,0
3,11,3,Male,24,26,0.433333333,4,89,0
3,12,3,Male,24,26,0.433333333,4,89,1
3,1,3,Male,,26,1.316666667,4,89,1
3,2,3,Male,,26,1.316666667,4,89,0
3,3,4,Male,,26,1.316666667,4,89,1
3,4,4,Male,,26,1.316666667,4,89,0
3,5,4,Male,,26,1.316666667,4,89,1
3,6,2,Male,,26,1.316666667,4,89,0
3,7,3,Male,,26,1.316666667,4,89,0
3,8,4,Male,,26,1.316666667,4,89,1
3,9,3,Male,,26,1.316666667,4,89,1
3,10,3,Male,,26,1.316666667,4,89,0
3,11,3,Male,,26,1.316666667,4,89,1
3,12,3,Male,,26,1.316666667,4,89,1
3,1,3,Male,23,26,2.35,4,89,0
3,2,3,Male,23,26,2.35,4,89,1
3,3,4,Male,23,26,2.35,4,89,0
3,4,4,Male,23,26,2.35,4,89,1
3,5,4,Male,23,26,2.35,4,89,1
3,6,2,Male,23,26,2.35,4,89,0
3,7,3,Male,23,26,2.35,4,89,1
3,8,4,Male,23,26,2.35,4,89,0
3,9,3,Male,23,26,2.35,4,89,0
3,10,3,Male,23,26,2.35,4,89,1
3,11,3,Male,23,26,2.35,4,89,0
3,12,3,Male,23,26,2.35,4,89,1
3,1,3,Female,63,26,1,4,89,0
3,2,3,Female,63,26,1,4,89,1
3,3,4,Female,63,26,1,4,89,1
3,4,4,Female,63,26,1,4,89,1
3,5,4,Female,63,26,1,4,89,0
3,6,2,Female,63,26,1,4,89,1
3,7,3,Female,63,26,1,4,89,1
3,8,4,Female,63,26,1,4,89,1
3,9,3,Female,63,26,1,4,89,0
3,10,3,Female,63,26,1,4,89,1
3,11,3,Female,63,26,1,4,89,1
3,12,3,Female,63,26,1,4,89,1
3,1,3,Male,25,26,1.85,4,89,0
3,2,3,Male,25,26,1.85,4,89,1
3,3,4,Male,25,26,1.85,4,89,0
3,4,4,Male,25,26,1.85,4,89,1
3,5,4,Male,25,26,1.85,4,89,0
3,6,2,Male,25,26,1.85,4,89,1
3,7,3,Male,25,26,1.85,4,89,1
3,8,4,Male,25,26,1.85,4,89,1
3,9,3,Male,25,26,1.85,4,89,0
3,10,3,Male,25,26,1.85,4,89,1
3,11,3,Male,25,26,1.85,4,89,0
3,12,3,Male,25,26,1.85,4,89,1
3,1,3,Female,57,26,5.066666667,4,89,0
3,2,3,Female,57,26,5.066666667,4,89,1
3,3,4,Female,57,26,5.066666667,4,89,0
3,4,4,Female,57,26,5.066666667,4,89,1
3,5,4,Female,57,26,5.066666667,4,89,1
3,6,2,Female,57,26,5.066666667,4,89,0
3,7,3,Female,57,26,5.066666667,4,89,1
3,8,4,Female,57,26,5.066666667,4,89,1
3,9,3,Female,57,26,5.066666667,4,89,1
3,10,3,Female,57,26,5.066666667,4,89,1
3,11,3,Female,57,26,5.066666667,4,89,1
3,12,3,Female,57,26,5.066666667,4,89,1
3,1,3,Male,58,26,1.183333333,4,89,1
3,2,3,Male,58,26,1.183333333,4,89,0
3,3,4,Male,58,26,1.183333333,4,89,0
3,4,4,Male,58,26,1.183333333,4,89,0
3,5,4,Male,58,26,1.183333333,4,89,0
3,6,2,Male,58,26,1.183333333,4,89,0
3,7,3,Male,58,26,1.183333333,4,89,1
3,8,4,Male,58,26,1.183333333,4,89,1
3,9,3,Male,58,26,1.183333333,4,89,1
3,10,3,Male,58,26,1.183333333,4,89,1
3,11,3,Male,58,26,1.183333333,4,89,1
3,12,3,Male,58,26,1.183333333,4,89,0
3,1,3,Female,37,26,0.683333333,4,89,1
3,2,3,Female,37,26,0.683333333,4,89,1
3,3,4,Female,37,26,0.683333333,4,89,0
3,4,4,Female,37,26,0.683333333,4,89,0
3,5,4,Female,37,26,0.683333333,4,89,1
3,6,2,Female,37,26,0.683333333,4,89,1
3,7,3,Female,37,26,0.683333333,4,89,0
3,8,4,Female,37,26,0.683333333,4,89,1
3,9,3,Female,37,26,0.683333333,4,89,1
3,10,3,Female,37,26,0.683333333,4,89,0
3,11,3,Female,37,26,0.683333333,4,89,0
3,12,3,Female,37,26,0.683333333,4,89,0
